"Displacements:0","Displacements:1","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.02553,0.0066162,0.02811,-0.00044238,0.0083004,-0.00025294,0,0,0.051506,-0.022731,0,-0.0013153,0,0,0,0.028113,-0.00044462,0.0083004,-0.50752,0.01199,0.025343,5.1279e-07,0.52,0.16,0
0.027591,0.0067878,0.028101,-0.0004485,0.0082957,-0.0001015,0,0,0.051493,-0.022735,0,-0.00052779,0,0,0,0.028101,-0.00044886,0.0082957,-0.20369,0.011983,0.025336,5.1224e-07,0.56,0.16,0
0.02965,0.0069758,0.028089,-0.00041707,0.0083015,5.0998e-05,0,0,0.051447,-0.022668,0,0.00026519,0,0,0,0.028089,-0.00041716,0.0083015,0.1025,0.011991,0.0253,5.1099e-07,0.6,0.16,0
0.031706,0.0071789,0.028071,-0.00035323,0.0083155,0.00019064,0,0,0.051366,-0.022539,0,0.00099134,0,0,0,0.028073,-0.00035451,0.0083155,0.38425,0.012011,0.025235,5.0894e-07,0.64,0.16,0
0.033759,0.0073927,0.028047,-0.00026303,0.0083352,0.00030465,0,0,0.05125,-0.022355,0,0.0015842,0,0,0,0.02805,-0.00026631,0.0083352,0.61647,0.01204,0.025145,5.0607e-07,0.68,0.16,0
0.035806,0.0076102,0.028016,-0.00015585,0.008358,0.00038285,0,0,0.051111,-0.022136,0,0.0019908,0,0,0,0.028021,-0.00016105,0.008358,0.77846,0.012073,0.025034,5.0252e-07,0.72,0.16,0
0.037848,0.0078229,0.027981,-4.3712e-05,0.0083813,0.0004197,0,0,0.05096,-0.021905,0,0.0021824,0,0,0,0.027988,-4.9996e-05,0.0083813,0.85779,0.012106,0.024916,4.9863e-07,0.76,0.16,0
0.039883,0.0080215,0.027947,6.1439e-05,0.0084026,0.00041514,0,0,0.050816,-0.021687,0,0.0021587,0,0,0,0.027953,5.526e-05,0.0084026,0.85272,0.012137,0.024802,4.9481e-07,0.8,0.16,0
0.041913,0.0081972,0.027917,0.00015063,0.0084204,0.00037394,0,0,0.050692,-0.021501,0,0.0019445,0,0,0,0.027922,0.00014559,0.0084204,0.77142,0.012163,0.024702,4.9143e-07,0.84,0.16,0
0.043938,0.0083422,0.027894,0.00021918,0.0084339,0.00030371,0,0,0.050596,-0.021358,0,0.0015793,0,0,0,0.027897,0.00021585,0.0084339,0.62868,0.012182,0.024623,4.8875e-07,0.88,0.16,0
0.045961,0.0084501,0.027878,0.00026629,0.0084432,0.00021293,0,0,0.05053,-0.02126,0,0.0011073,0,0,0,0.027879,0.00026465,0.0084432,0.44182,0.012196,0.024569,4.8686e-07,0.92,0.16,0
0.047981,0.0085167,0.027868,0.00029334,0.0084485,0.00010945,0,0,0.050492,-0.021203,0,0.00056913,0,0,0,0.027869,0.00029291,0.0084485,0.22741,0.012203,0.024537,4.8576e-07,0.96,0.16,0
0.05,0.0085391,0.027865,0.00030211,0.0084502,0.000108,0,0,0.050479,-0.021185,0,0.00056161,0,0,0,0.027866,0.00030169,0.0084502,0.2245,0.012206,0.024527,4.8544e-07,1,0.16,0
0,0,0.027158,0.011639,0.011639,0.0046235,0,0,0.040349,4.3368e-19,0,0.024042,0,0,0,0.028431,0.010366,0.011639,15.394,0.016812,0.017463,2.6863e-07,0,0.2,0
0.001614,0.00096168,0.026992,0.0097156,0.011012,0.0044443,0,0,0.041548,-0.0033715,0,0.02311,0,0,0,0.028068,0.0086394,0.011012,13.613,0.015907,0.018358,2.9993e-07,0.04,0.2,0
0.0033238,0.0018851,0.027509,0.0078938,0.010621,0.0039473,0,0,0.04391,-0.0070906,0,0.020526,0,0,0,0.028274,0.0071293,0.010621,10.962,0.015341,0.019633,3.476e-07,0.08,0.2,0
0.0051268,0.0027171,0.027938,0.0061445,0.010225,0.0031704,0,0,0.046054,-0.010609,0,0.016486,0,0,0,0.02839,0.0056926,0.010225,8.1112,0.014769,0.020805,3.8952e-07,0.12,0.2,0
0.0070081,0.0034203,0.028234,0.0046302,0.0098594,0.0022696,0,0,0.047775,-0.013596,0,0.011802,0,0,0,0.028451,0.004414,0.0098594,5.4427,0.014241,0.021829,4.2426e-07,0.16,0.2,0
0.0089488,0.0039809,0.028396,0.0033748,0.0095313,0.0014,0,0,0.049049,-0.016007,0,0.0072799,0,0,0,0.028474,0.0032967,0.0095313,3.1925,0.013768,0.022711,4.5231e-07,0.2,0.2,0
0.010932,0.0044071,0.028457,0.0023412,0.0092394,0.00066806,0,0,0.049966,-0.017936,0,0.0034739,0,0,0,0.028474,0.0023241,0.0092394,1.4644,0.013346,0.023469,4.7475e-07,0.24,0.2,0
0.012946,0.0047208,0.028457,0.0014908,0.0089842,0.00012129,0,0,0.050628,-0.019483,0,0.00063069,0,0,0,0.028457,0.0014903,0.0089842,0.2577,0.012977,0.02411,4.923e-07,0.28,0.2,0
0.014982,0.0049506,0.028427,0.00080634,0.0087699,-0.00023626,0,0,0.051108,-0.020705,0,-0.0012286,0,0,0,0.028429,0.00080432,0.0087699,-0.49006,0.012668,0.024628,5.0532e-07,0.32,0.2,0
0.017035,0.0051254,0.028385,0.00027924,0.0085991,-0.00042765,0,0,0.051442,-0.021632,0,-0.0022238,0,0,0,0.028391,0.00027273,0.0085991,-0.87153,0.012421,0.025017,5.1411e-07,0.36,0.2,0
0.019098,0.0052705,0.02834,-0.00010143,0.0084715,-0.00048924,0,0,0.051658,-0.02229,0,-0.002544,0,0,0,0.028348,-0.00010984,0.0084715,-0.9852,0.012237,0.025284,5.193e-07,0.4,0.2,0
0.021167,0.0054059,0.028299,-0.00035483,0.0083833,-0.00045927,0,0,0.051781,-0.022719,0,-0.0023882,0,0,0,0.028306,-0.00036219,0.0083833,-0.91802,0.012109,0.025449,5.2185e-07,0.44,0.2,0
0.02324,0.0055458,0.028268,-0.00050659,0.0083283,-0.00037015,0,0,0.051842,-0.022971,0,-0.0019248,0,0,0,0.028272,-0.00051135,0.0083283,-0.7369,0.01203,0.025538,5.2279e-07,0.48,0.2,0
0.025315,0.005699,0.028248,-0.00058233,0.0082997,-0.000245,0,0,0.051866,-0.023093,0,-0.001274,0,0,0,0.02825,-0.00058441,0.0082997,-0.48684,0.011988,0.025577,5.2293e-07,0.52,0.2,0
0.027389,0.0058703,0.02824,-0.00060015,0.0082919,-9.9404e-05,0,0,0.051865,-0.023119,0,-0.0005169,0,0,0,0.02824,-0.00060049,0.0082919,-0.19748,0.011977,0.025581,5.2267e-07,0.56,0.2,0
0.029464,0.0060611,0.028238,-0.00056789,0.0083011,5.3741e-05,0,0,0.051837,-0.023059,0,0.00027945,0,0,0,0.028238,-0.00056799,0.0083011,0.10689,0.01199,0.025553,5.2197e-07,0.6,0.2,0
0.031536,0.00627,0.028238,-0.00048799,0.0083249,0.00019979,0,0,0.051773,-0.022913,0,0.0010389,0,0,0,0.028239,-0.00048938,0.0083249,0.39847,0.012025,0.025491,5.2054e-07,0.64,0.2,0
0.033606,0.0064919,0.028234,-0.00036606,0.0083603,0.00032224,0,0,0.051671,-0.022689,0,0.0016757,0,0,0,0.028237,-0.00036969,0.0083603,0.64546,0.012076,0.025394,5.1821e-07,0.68,0.2,0
0.03567,0.0067193,0.028226,-0.00021583,0.008403,0.00040644,0,0,0.051539,-0.022409,0,0.0021135,0,0,0,0.028231,-0.00022164,0.008403,0.81855,0.012138,0.02527,5.1507e-07,0.72,0.2,0
0.037729,0.0069425,0.028216,-5.7169e-05,0.0084475,0.00044419,0,0,0.051397,-0.022112,0,0.0023098,0,0,0,0.028223,-6.4145e-05,0.0084475,0.89987,0.012202,0.025136,5.1155e-07,0.76,0.2,0
0.039782,0.007151,0.028207,9.0269e-05,0.0084891,0.00043565,0,0,0.051266,-0.021837,0,0.0022654,0,0,0,0.028214,8.3521e-05,0.0084891,0.88749,0.012262,0.02501,5.082e-07,0.8,0.2,0
0.04183,0.0073349,0.028203,0.00021268,0.0085246,0.00038784,0,0,0.051163,-0.021611,0,0.0020168,0,0,0,0.028208,0.0002073,0.0085246,0.79372,0.012313,0.024906,5.0548e-07,0.84,0.2,0
0.043875,0.0074861,0.028203,0.00030412,0.0085522,0.00031111,0,0,0.051092,-0.021445,0,0.0016178,0,0,0,0.028207,0.00030065,0.0085522,0.63881,0.012353,0.024831,5.0356e-07,0.88,0.2,0
0.045917,0.0075983,0.028207,0.00036505,0.0085716,0.00021576,0,0,0.051052,-0.021337,0,0.0011219,0,0,0,0.028209,0.00036338,0.0085716,0.44397,0.012381,0.024782,5.0242e-07,0.92,0.2,0
0.047959,0.0076672,0.028211,0.00039912,0.008583,0.00011008,0,0,0.051032,-0.021278,0,0.00057243,0,0,0,0.028211,0.00039868,0.008583,0.22678,0.012398,0.024757,5.0186e-07,0.96,0.2,0
0.05,0.0076904,0.028212,0.00040998,0.0085867,0.00011165,0,0,0.051027,-0.02126,0,0.0005806,0,0,0,0.028213,0.00040953,0.0085867,0.23009,0.012403,0.02475,5.0174e-07,1,0.2,0
0,0,0.026984,0.011564,0.011564,0.0040511,0,0,0.04009,-4.3368e-19,0,0.021066,0,0,0,0.027983,0.010565,0.011564,13.86,0.016704,0.016941,2.4676e-07,0,0.24,0
0.0016036,0.00084262,0.026867,0.010048,0.011075,0.0039037,0,0,0.041062,-0.0026697,0,0.020299,0,0,0,0.027729,0.0091859,0.011075,12.45,0.015997,0.017675,2.7271e-07,0.04,0.24,0
0.0032849,0.0016321,0.027311,0.0085478,0.010758,0.0034606,0,0,0.043039,-0.0057457,0,0.017995,0,0,0,0.027929,0.0079299,0.010758,10.124,0.015539,0.018746,3.1254e-07,0.08,0.24,0
0.0050467,0.0023314,0.027709,0.0069926,0.010411,0.0028082,0,0,0.044977,-0.0088867,0,0.014602,0,0,0,0.028083,0.0066187,0.010411,7.5842,0.015038,0.019842,3.5234e-07,0.12,0.24,0
0.0068831,0.0029148,0.028025,0.0055095,0.01006,0.0020461,0,0,0.046708,-0.011832,0,0.01064,0,0,0,0.028209,0.0053251,0.01006,5.1506,0.014531,0.020922,3.9038e-07,0.16,0.24,0
0.0087833,0.0033731,0.028244,0.004158,0.0097206,0.0012875,0,0,0.048161,-0.014463,0,0.006695,0,0,0,0.028313,0.0040894,0.0097206,3.0511,0.014041,0.021956,4.2543e-07,0.2,0.24,0
0.010736,0.0037137,0.028375,0.0029554,0.009399,0.00062727,0,0,0.049336,-0.016753,0,0.0032618,0,0,0,0.02839,0.00294,0.009399,1.4127,0.013576,0.022914,4.5637e-07,0.24,0.24,0
0.01273,0.0039569,0.028435,0.0019131,0.0091046,0.0001234,0,0,0.05026,-0.018698,0,0.00064166,0,0,0,0.028436,0.0019126,0.0091046,0.26656,0.013151,0.023758,4.8196e-07,0.28,0.24,0
0.014757,0.0041303,0.028446,0.0010497,0.0088486,-0.00020715,0,0,0.050953,-0.020277,0,-0.0010772,0,0,0,0.028447,0.0010481,0.0088486,-0.43321,0.012781,0.024451,5.0122e-07,0.32,0.24,0
0.016806,0.0042623,0.028422,0.00037998,0.0086407,-0.00038233,0,0,0.051432,-0.021478,0,-0.0019881,0,0,0,0.028428,0.00037477,0.0086407,-0.78098,0.012481,0.024968,5.1405e-07,0.36,0.24,0
0.018871,0.0043772,0.02838,-9.994e-05,0.0084842,-0.00043875,0,0,0.05173,-0.022319,0,-0.0022815,0,0,0,0.028387,-0.0001067,0.0084842,-0.88239,0.012255,0.025316,5.2139e-07,0.4,0.24,0
0.020945,0.004493,0.028337,-0.0004147,0.0083765,-0.00041648,0,0,0.051896,-0.022857,0,-0.0021657,0,0,0,0.028342,-0.00042073,0.0083765,-0.82973,0.012099,0.025528,5.2495e-07,0.44,0.24,0
0.023023,0.0046214,0.028306,-0.00060275,0.0083108,-0.00034606,0,0,0.051986,-0.023175,0,-0.0017995,0,0,0,0.02831,-0.00060689,0.0083108,-0.68576,0.012004,0.025648,5.2663e-07,0.48,0.24,0
0.025104,0.0047687,0.028297,-0.00070379,0.0082779,-0.00024455,0,0,0.052049,-0.023353,0,-0.0012717,0,0,0,0.028299,-0.00070585,0.0082779,-0.48311,0.011957,0.025718,5.2788e-07,0.52,0.24,0
0.027187,0.0049382,0.028311,-0.00074288,0.0082705,-0.00011778,0,0,0.052106,-0.023435,0,-0.00061246,0,0,0,0.028312,-0.00074336,0.0082705,-0.23226,0.011946,0.02576,5.2929e-07,0.56,0.24,0
0.029272,0.0051311,0.028341,-0.0007226,0.0082857,2.8327e-05,0,0,0.052145,-0.023422,0,0.0001473,0,0,0,0.028341,-0.00072263,0.0082857,0.055843,0.011968,0.025769,5.3056e-07,0.6,0.24,0
0.031358,0.0053459,0.028377,-0.00063493,0.0083225,0.00017928,0,0,0.052141,-0.023289,0,0.00093223,0,0,0,0.028378,-0.00063604,0.0083225,0.35404,0.012021,0.025732,5.3096e-07,0.64,0.24,0
0.033444,0.0055776,0.028408,-0.00048075,0.0083782,0.00031164,0,0,0.052078,-0.023033,0,0.0016205,0,0,0,0.028411,-0.00048412,0.0083782,0.61798,0.012102,0.02564,5.2997e-07,0.68,0.24,0
0.035525,0.0058175,0.028433,-0.00028051,0.0084457,0.0004028,0,0,0.051967,-0.022688,0,0.0020946,0,0,0,0.028438,-0.00028616,0.0084457,0.80356,0.012199,0.025506,5.277e-07,0.72,0.24,0
0.037601,0.0060539,0.028454,-6.745e-05,0.008516,0.00044046,0,0,0.051839,-0.022317,0,0.0022904,0,0,0,0.028461,-7.4251e-05,0.008516,0.88454,0.012301,0.025356,5.2482e-07,0.76,0.24,0
0.039672,0.0062746,0.028477,0.00012655,0.0085811,0.00042621,0,0,0.051729,-0.021982,0,0.0022163,0,0,0,0.028483,0.00012014,0.0085811,0.86111,0.012395,0.025221,5.2221e-07,0.8,0.24,0
0.041739,0.0064684,0.028504,0.00028175,0.0086358,0.00037152,0,0,0.051658,-0.021721,0,0.0019319,0,0,0,0.028509,0.00027686,0.0086358,0.75406,0.012474,0.025119,5.2049e-07,0.84,0.24,0
0.043805,0.0066266,0.028535,0.00039229,0.0086781,0.00029117,0,0,0.051627,-0.021543,0,0.0015141,0,0,0,0.028538,0.00038928,0.0086781,0.59271,0.012535,0.025054,5.1978e-07,0.88,0.24,0
0.045869,0.0067432,0.028563,0.00046223,0.0087077,0.00019779,0,0,0.051625,-0.021438,0,0.0010285,0,0,0,0.028565,0.00046084,0.0087077,0.40324,0.012578,0.025021,5.198e-07,0.92,0.24,0
0.047934,0.0068144,0.028584,0.00049953,0.008725,9.9488e-05,0,0,0.051633,-0.021386,0,0.00051734,0,0,0,0.028584,0.00049918,0.008725,0.20297,0.012603,0.025008,5.2008e-07,0.96,0.24,0
0.05,0.0068384,0.028591,0.00051109,0.0087307,0.00011512,0,0,0.051637,-0.021371,0,0.00059861,0,0,0,0.028592,0.00051061,0.0087307,0.23489,0.012611,0.025006,5.2026e-07,1,0.24,0
0,0,0.027021,0.01158,0.01158,0.0035966,0,0,0.040145,-4.3368e-19,0,0.018703,0,0,0,0.027818,0.010784,0.01158,12.49,0.016727,0.01665,2.3523e-07,0,0.28,0
0.0016058,0.0007481,0.026939,0.010379,0.011196,0.0034687,0,0,0.040933,-0.0021219,0,0.018037,0,0,0,0.027636,0.0096822,0.011196,11.365,0.016171,0.017247,2.5668e-07,0.04,0.28,0
0.0032747,0.0014255,0.027298,0.0091062,0.010921,0.0030449,0,0,0.04258,-0.0047193,0,0.015834,0,0,0,0.027794,0.0086101,0.010921,9.2541,0.015775,0.018139,2.8984e-07,0.08,0.28,0
0.0050122,0.0020062,0.027634,0.0077036,0.010601,0.002466,0,0,0.044286,-0.0075344,0,0.012823,0,0,0,0.027935,0.007403,0.010601,6.9494,0.015313,0.019134,3.2618e-07,0.12,0.28,0
0.0068176,0.0024737,0.027915,0.0062682,0.010255,0.0017999,0,0,0.045916,-0.010365,0,0.0093593,0,0,0,0.028064,0.0061196,0.010255,4.7208,0.014813,0.020196,3.6402e-07,0.16,0.28,0
0.0086855,0.0028239,0.028125,0.0048604,0.0098955,0.001131,0,0,0.047396,-0.013091,0,0.0058812,0,0,0,0.028179,0.0048055,0.0098955,2.7767,0.014294,0.02129,4.0176e-07,0.2,0.28,0
0.010609,0.0030668,0.028261,0.0035196,0.0095343,0.00054212,0,0,0.04869,-0.015638,0,0.0028191,0,0,0,0.028273,0.0035077,0.0095343,1.2546,0.013772,0.02237,4.3731e-07,0.24,0.28,0
0.012581,0.003225,0.028331,0.0022985,0.0091888,9.6222e-05,0,0,0.049769,-0.017915,0,0.00050035,0,0,0,0.028331,0.0022981,0.0091888,0.21177,0.013273,0.023363,4.6796e-07,0.28,0.28,0
0.014591,0.0033284,0.028344,0.0012646,0.0088827,-0.00018763,0,0,0.0506,-0.019807,0,-0.00097566,0,0,0,0.028345,0.0012633,0.0088827,-0.39696,0.01283,0.02419,4.9125e-07,0.32,0.28,0
0.016629,0.0034071,0.028316,0.00046696,0.0086348,-0.00032998,0,0,0.05117,-0.021236,0,-0.0017159,0,0,0,0.02832,0.00046305,0.0086348,-0.67877,0.012472,0.024802,5.0641e-07,0.36,0.28,0
0.018684,0.003485,0.028264,-9.2989e-05,0.0084513,-0.00037623,0,0,0.051513,-0.022215,0,-0.0019564,0,0,0,0.028269,-9.798e-05,0.0084513,-0.76001,0.012207,0.025204,5.1474e-07,0.4,0.28,0
0.02075,0.0035774,0.028215,-0.00045012,0.0083293,-0.0003675,0,0,0.051702,-0.022827,0,-0.001911,0,0,0,0.028219,-0.00045483,0.0083293,-0.7344,0.012031,0.025446,5.1881e-07,0.44,0.28,0
0.022821,0.0036918,0.028195,-0.00065951,0.0082605,-0.00033273,0,0,0.051828,-0.023192,0,-0.0017302,0,0,0,0.028198,-0.00066335,0.0082605,-0.6606,0.011932,0.025594,5.2153e-07,0.48,0.28,0
0.024896,0.0038308,0.028218,-0.000785,0.0082299,-0.0002762,0,0,0.051969,-0.023439,0,-0.0014362,0,0,0,0.028221,-0.00078763,0.0082299,-0.54557,0.011888,0.025714,5.2504e-07,0.52,0.28,0
0.026978,0.0039955,0.028283,-0.00086316,0.008226,-0.00018633,0,0,0.052149,-0.023632,0,-0.0009689,0,0,0,0.028285,-0.00086435,0.008226,-0.36626,0.011882,0.025832,5.2999e-07,0.56,0.28,0
0.029068,0.0041874,0.028375,-0.0008809,0.0082483,-5.2908e-05,0,0,0.05233,-0.023736,0,-0.00027512,0,0,0,0.028375,-0.000881,0.0082483,-0.10361,0.011914,0.025927,5.3536e-07,0.6,0.28,0
0.031164,0.0044068,0.028473,-0.00080124,0.0083017,0.00010804,0,0,0.052447,-0.023668,0,0.00056179,0,0,0,0.028474,-0.00080164,0.0083017,0.21144,0.011991,0.02595,5.3943e-07,0.64,0.28,0
0.033264,0.0046493,0.028562,-0.0006134,0.0083845,0.00025941,0,0,0.052461,-0.023394,0,0.001349,0,0,0,0.028564,-0.00061571,0.0083845,0.5094,0.012111,0.025881,5.4102e-07,0.68,0.28,0
0.035361,0.0049043,0.028636,-0.00035046,0.0084855,0.00036263,0,0,0.05239,-0.022974,0,0.0018857,0,0,0,0.02864,-0.000355,0.0084855,0.71665,0.012257,0.02574,5.403e-07,0.72,0.28,0
0.037455,0.0051572,0.028701,-7.1512e-05,0.0085888,0.00040004,0,0,0.052291,-0.022517,0,0.0020802,0,0,0,0.028706,-7.7073e-05,0.0085888,0.79641,0.012406,0.025576,5.3856e-07,0.76,0.28,0
0.039545,0.0053924,0.028767,0.00017271,0.0086819,0.00037755,0,0,0.052221,-0.022124,0,0.0019633,0,0,0,0.028772,0.00016772,0.0086819,0.75634,0.01254,0.025439,5.3729e-07,0.8,0.28,0
0.041633,0.0055973,0.028837,0.00035633,0.0087581,0.00031557,0,0,0.052206,-0.021845,0,0.0016409,0,0,0,0.028841,0.00035283,0.0087581,0.63472,0.012651,0.025353,5.3737e-07,0.84,0.28,0
0.043721,0.0057627,0.028909,0.00047745,0.0088159,0.00023558,0,0,0.052242,-0.02168,0,0.001225,0,0,0,0.028911,0.0004755,0.0088159,0.4747,0.012734,0.025317,5.3873e-07,0.88,0.28,0
0.045812,0.0058832,0.028971,0.00054743,0.0088556,0.00015296,0,0,0.0523,-0.021601,0,0.00079538,0,0,0,0.028972,0.00054661,0.0088556,0.30832,0.012791,0.025315,5.4068e-07,0.92,0.28,0
0.047905,0.0059563,0.029014,0.00058153,0.0088786,7.4483e-05,0,0,0.052352,-0.021572,0,0.00038731,0,0,0,0.029014,0.00058134,0.0088786,0.15009,0.012825,0.025325,5.4232e-07,0.96,0.28,0
0.05,0.0059807,0.029029,0.00059144,0.0088862,0.00011751,0,0,0.052372,-0.021566,0,0.00061105,0,0,0,0.02903,0.00059095,0.0088862,0.23675,0.012836,0.025331,5.4299e-07,1,0.28,0
0,0,0.027278,0.011691,0.011691,0.0032349,0,0,0.040527,1.0842e-19,0,0.016822,0,0,0,0.027923,0.011046,0.011691,11.271,0.016886,0.016564,2.3221e-07,0,0.32,0
0.0016211,0.00067287,0.027217,0.010724,0.011382,0.0031258,0,0,0.041169,-0.0017105,0,0.016254,0,0,0,0.027789,0.010152,0.011382,10.38,0.016441,0.017055,2.5034e-07,0.04,0.32,0
0.0032935,0.0012545,0.027491,0.0096071,0.011129,0.0027112,0,0,0.04254,-0.0039582,0,0.014098,0,0,0,0.027893,0.0092051,0.011129,8.4336,0.016076,0.017804,2.7846e-07,0.08,0.32,0
0.0050243,0.0017286,0.027743,0.0083147,0.010817,0.0021887,0,0,0.044006,-0.0065066,0,0.011381,0,0,0,0.027986,0.0080712,0.010817,6.3487,0.015625,0.018694,3.1126e-07,0.12,0.32,0
0.0068141,0.0020856,0.027945,0.0069288,0.010462,0.0016011,0,0,0.045455,-0.0091865,0,0.0083256,0,0,0,0.028066,0.0068075,0.010462,4.3317,0.015112,0.019687,3.4682e-07,0.16,0.32,0
0.0086607,0.0023258,0.028081,0.0054864,0.01007,0.001005,0,0,0.046829,-0.011918,0,0.005226,0,0,0,0.028126,0.0054418,0.01007,2.5418,0.014546,0.020761,3.8367e-07,0.2,0.32,0
0.01056,0.0024626,0.028154,0.0040272,0.0096545,0.00048145,0,0,0.0481,-0.014631,0,0.0025035,0,0,0,0.028164,0.0040176,0.0096545,1.1427,0.013945,0.021879,4.1996e-07,0.24,0.32,0
0.012509,0.0025237,0.02816,0.0026276,0.0092364,9.4041e-05,0,0,0.049202,-0.017183,0,0.00048901,0,0,0,0.028161,0.0026272,0.0092364,0.21102,0.013341,0.022954,4.5192e-07,0.28,0.32,0
0.014497,0.0025458,0.028114,0.0014337,0.0088643,-0.00013025,0,0,0.050049,-0.01932,0,-0.00067728,0,0,0,0.028115,0.0014331,0.0088643,-0.2797,0.012804,0.023851,4.7557e-07,0.32,0.32,0
0.016513,0.0025634,0.028035,0.00054327,0.0085736,-0.00024087,0,0,0.0506,-0.020879,0,-0.0012525,0,0,0,0.028037,0.00054115,0.0085736,-0.50195,0.012384,0.024489,4.8978e-07,0.36,0.32,0
0.018545,0.0026,0.027944,-6.4008e-05,0.008364,-0.0002888,0,0,0.050908,-0.021913,0,-0.0015017,0,0,0,0.027947,-6.6985e-05,0.008364,-0.5907,0.012081,0.024893,4.9678e-07,0.4,0.32,0
0.020585,0.0026669,0.027879,-0.00044029,0.0082315,-0.0003194,0,0,0.051083,-0.022547,0,-0.0016609,0,0,0,0.027882,-0.00044389,0.0082315,-0.64612,0.01189,0.025138,5.0034e-07,0.44,0.32,0
0.022631,0.002766,0.027881,-0.00064751,0.0081702,-0.00034829,0,0,0.051249,-0.022926,0,-0.0018111,0,0,0,0.027886,-0.00065176,0.0081702,-0.69934,0.011801,0.025307,5.043e-07,0.48,0.32,0
0.024685,0.0028936,0.027969,-0.00079145,0.0081531,-0.00037436,0,0,0.05152,-0.023256,0,-0.0019467,0,0,0,0.027973,-0.00079632,0.0081531,-0.74563,0.011777,0.025501,5.1164e-07,0.52,0.32,0
0.026753,0.0030477,0.028123,-0.00094556,0.0081533,-0.00034643,0,0,0.051922,-0.023657,0,-0.0018014,0,0,0,0.028127,-0.00094969,0.0081533,-0.6827,0.011777,0.025761,5.2281e-07,0.56,0.32,0
0.028839,0.0032322,0.028319,-0.0010509,0.0081805,-0.00023035,0,0,0.052361,-0.024002,0,-0.0011978,0,0,0,0.028321,-0.0010527,0.0081805,-0.44934,0.011816,0.026017,5.3544e-07,0.6,0.32,0
0.030942,0.0034525,0.028518,-0.0010076,0.008253,-4.1771e-05,0,0,0.052688,-0.024078,0,-0.00021721,0,0,0,0.028518,-0.0010077,0.008253,-0.081059,0.011921,0.026155,5.4571e-07,0.64,0.32,0
0.033054,0.003706,0.028692,-0.00077677,0.0083747,0.00014741,0,0,0.052826,-0.023794,0,0.00076651,0,0,0,0.028693,-0.00077751,0.0083747,0.28658,0.012097,0.026126,5.5142e-07,0.68,0.32,0
0.035168,0.0039796,0.028836,-0.00042633,0.008523,0.00027224,0,0,0.052815,-0.023268,0,0.0014157,0,0,0,0.028839,-0.00042886,0.008523,0.53299,0.012311,0.025976,5.5303e-07,0.72,0.32,0
0.037279,0.0042525,0.028964,-6.396e-05,0.0086699,0.00030758,0,0,0.052764,-0.022708,0,0.0015994,0,0,0,0.028967,-6.7219e-05,0.0086699,0.60703,0.012523,0.0258,5.5313e-07,0.76,0.32,0
0.039389,0.0045047,0.02909,0.00023119,0.0087965,0.00027341,0,0,0.052764,-0.02227,0,0.0014217,0,0,0,0.029093,0.0002286,0.0087965,0.54275,0.012706,0.025676,5.5425e-07,0.8,0.32,0
0.0415,0.0047208,0.029223,0.00043323,0.0088968,0.00020437,0,0,0.052847,-0.022005,0,0.0010627,0,0,0,0.029224,0.00043178,0.0088968,0.4067,0.012851,0.025631,5.5748e-07,0.84,0.32,0
0.043617,0.0048922,0.029351,0.00055013,0.0089703,0.00013186,0,0,0.052989,-0.021892,0,0.0006857,0,0,0,0.029351,0.00054953,0.0089703,0.26232,0.012957,0.02565,5.6229e-07,0.88,0.32,0
0.045739,0.0050151,0.029459,0.00060696,0.0090199,7.2696e-05,0,0,0.053143,-0.021874,0,0.00037802,0,0,0,0.029459,0.00060677,0.0090199,0.14436,0.013029,0.025701,5.6732e-07,0.92,0.32,0
0.047868,0.0050886,0.029532,0.00062856,0.0090481,3.077e-05,0,0,0.053257,-0.021891,0,0.00016001,0,0,0,0.029532,0.00062853,0.0090481,0.060997,0.013069,0.025747,5.7106e-07,0.96,0.32,0
0.05,0.0051131,0.029557,0.00063357,0.0090572,0.00011749,0,0,0.0533,-0.021902,0,0.00061092,0,0,0,0.029558,0.00063309,0.0090572,0.23272,0.013083,0.025767,5.7247e-07,1,0.32,0
0,0,0.027791,0.011911,0.011911,0.0029387,0,0,0.04129,3.7947e-19,0,0.015281,0,0,0,0.028318,0.011384,0.011911,10.155,0.017204,0.016677,2.374e-07,0,0.36,0
0.0016516,0.00061126,0.027735,0.011082,0.011645,0.0028558,0,0,0.041835,-0.0014647,0,0.01485,0,0,0,0.028212,0.010606,0.011645,9.4651,0.016821,0.01711,2.5405e-07,0.04,0.36,0
0.0033468,0.0011088,0.027935,0.010053,0.011397,0.002458,0,0,0.043001,-0.0034929,0,0.012782,0,0,0,0.028267,0.0097213,0.011397,7.6859,0.016462,0.017767,2.7945e-07,0.08,0.36,0
0.0050917,0.0014857,0.028097,0.0088358,0.01108,0.0020038,0,0,0.044245,-0.0058346,0,0.01042,0,0,0,0.028303,0.0086296,0.01108,5.8769,0.016004,0.01857,3.097e-07,0.12,0.36,0
