"Displacements:0","Displacements:1","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.024879,0.0060653,0.026439,-0.00071407,0.0077176,-0.00016785,0,0,0.048677,-0.021922,0,-0.00087284,0,0,0,0.02644,-0.00071511,0.0077176,-0.35417,0.011148,0.024074,4.3145e-07,0.52,0.16,0
0.026838,0.0065625,0.027036,0.0001207,0.0081469,-0.00015509,0,0,0.04911,-0.020868,0,-0.00080645,0,0,0,0.027036,0.00011981,0.0081469,-0.33013,0.011768,0.023935,4.4649e-07,0.56,0.16,0
0.028808,0.0070519,0.027481,0.00043168,0.0083738,-0.00021435,0,0,0.049679,-0.02065,0,-0.0011146,0,0,0,0.027483,0.00042998,0.0083738,-0.454,0.012096,0.024084,4.6319e-07,0.6,0.16,0
0.030813,0.0074826,0.028037,0.00067777,0.0086143,-0.00038679,0,0,0.050498,-0.020635,0,-0.0020113,0,0,0,0.028042,0.0006723,0.0086143,-0.80981,0.012443,0.024389,4.8742e-07,0.64,0.16,0
0.032848,0.0078415,0.028457,0.00064364,0.0087302,-0.00056125,0,0,0.05129,-0.021025,0,-0.0029185,0,0,0,0.028468,0.00063232,0.0087302,-1.1556,0.01261,0.024799,5.1101e-07,0.68,0.16,0
0.034916,0.0081222,0.028827,0.0004678,0.0087885,-0.00069828,0,0,0.052101,-0.021634,0,-0.003631,0,0,0,0.028844,0.00045061,0.0087885,-1.4096,0.012694,0.025278,5.3553e-07,0.72,0.16,0
0.037016,0.0083327,0.029131,0.00022939,0.0088082,-0.00075608,0,0,0.05284,-0.022305,0,-0.0039316,0,0,0,0.029151,0.00020962,0.0088082,-1.4975,0.012723,0.025743,5.5798e-07,0.76,0.16,0
0.039143,0.008485,0.029373,4.407e-06,0.0088132,-0.00073605,0,0,0.053456,-0.022903,0,-0.0038275,0,0,0,0.029392,-1.4029e-05,0.0088132,-1.4348,0.01273,0.026135,5.7668e-07,0.8,0.16,0
0.041292,0.0085918,0.029552,-0.00017928,0.0088118,-0.00065311,0,0,0.053924,-0.023377,0,-0.0033962,0,0,0,0.029566,-0.00019362,0.0088118,-1.2578,0.012728,0.026434,5.9082e-07,0.84,0.16,0
0.043457,0.0086638,0.029676,-0.00031543,0.0088081,-0.00052468,0,0,0.054256,-0.023721,0,-0.0027283,0,0,0,0.029685,-0.0003246,0.0088081,-1.0019,0.012723,0.026644,6.0071e-07,0.88,0.16,0
0.045633,0.0087094,0.029755,-0.00040683,0.0088046,-0.00036541,0,0,0.054472,-0.02395,0,-0.0019001,0,0,0,0.02976,-0.00041126,0.0088046,-0.69399,0.012718,0.02678,6.0707e-07,0.92,0.16,0
0.047815,0.0087344,0.029799,-0.0004588,0.0088022,-0.0001872,0,0,0.054593,-0.024079,0,-0.00097344,0,0,0,0.029801,-0.00045996,0.0088022,-0.35446,0.012714,0.026856,6.1059e-07,0.96,0.16,0
0.05,0.0087423,0.029814,-0.00047559,0.0088014,3.8211e-05,0,0,0.054632,-0.02412,0,0.0001987,0,0,0,0.029814,-0.00047564,0.0088014,0.07228,0.012713,0.02688,6.1171e-07,1,0.16,0
0,0,0.029277,0.012547,0.012547,0.0054412,0,0,0.043497,0,0,0.028295,0,0,0,0.030891,0.010933,0.012547,16.522,0.018124,0.019201,3.5496e-07,0,0.2,0
0.0017399,0.0011318,0.029042,0.010401,0.011833,0.0053297,0,0,0.044742,-0.0037219,0,0.027714,0,0,0,0.030458,0.008985,0.011833,14.882,0.017092,0.0202,3.9511e-07,0.04,0.2,0
0.0035794,0.0021497,0.029483,0.0084797,0.011389,0.0048224,0,0,0.047045,-0.0075638,0,0.025076,0,0,0,0.030537,0.0074254,0.011389,12.332,0.016451,0.021407,4.462e-07,0.08,0.2,0
0.0055035,0.0030166,0.029708,0.0067817,0.010947,0.0041015,0,0,0.048778,-0.010829,0,0.021328,0,0,0,0.030419,0.00607,0.010947,9.8437,0.015812,0.022314,4.8004e-07,0.12,0.2,0
0.0074817,0.0036919,0.029673,0.0054437,0.010535,0.0032292,0,0,0.049758,-0.013237,0,0.016792,0,0,0,0.030096,0.0050207,0.010535,7.4627,0.015217,0.022823,4.925e-07,0.16,0.2,0
0.0094841,0.0041517,0.029293,0.0042522,0.010064,0.0023116,0,0,0.049997,-0.01511,0,0.01202,0,0,0,0.029505,0.0040406,0.010064,5.2303,0.014536,0.023051,4.8721e-07,0.2,0.2,0
0.011481,0.0043901,0.028706,0.0031329,0.0095516,0.0015902,0,0,0.049801,-0.016689,0,0.008269,0,0,0,0.028804,0.0030344,0.0095516,3.5446,0.013797,0.023208,4.7541e-07,0.24,0.2,0
0.013468,0.0044566,0.027207,0.0014684,0.0086026,0.0010269,0,0,0.048371,-0.018549,0,0.00534,0,0,0,0.027248,0.0014275,0.0086026,2.2811,0.012426,0.023085,4.3216e-07,0.28,0.2,0
0.015351,0.0043609,0.025958,0.00030859,0.0078801,0.001282,0,0,0.047003,-0.019686,0,0.0066664,0,0,0,0.026022,0.00024468,0.0078801,2.8542,0.011382,0.022934,3.9595e-07,0.32,0.2,0
0.017229,0.0042923,0.024918,0.00014236,0.0075181,0.00054295,0,0,0.04524,-0.019177,0,0.0028234,0,0,0,0.02493,0.00013047,0.0075181,1.2548,0.010859,0.022054,3.4975e-07,0.36,0.2,0
0.01897,0.0043859,0.023649,-1.453e-05,0.0070902,-9.0387e-05,0,0,0.043052,-0.018472,0,-0.00047002,0,0,0,0.023649,-1.4876e-05,0.0070902,-0.21885,0.010242,0.021032,3.0045e-07,0.4,0.2,0
0.020673,0.0045339,0.023598,-0.00027655,0.0069965,-0.00086549,0,0,0.043164,-0.01891,0,-0.0045005,0,0,0,0.023629,-0.00030788,0.0069965,-2.0734,0.010106,0.021249,3.0364e-07,0.44,0.2,0
0.022423,0.0047531,0.024744,-0.00070821,0.0072106,-0.0013218,0,0,0.045586,-0.020589,0,-0.0068736,0,0,0,0.024812,-0.00077667,0.0072106,-2.965,0.010415,0.022676,3.5803e-07,0.48,0.2,0
0.02432,0.0051881,0.025646,-0.0011285,0.0073552,-0.0016925,0,0,0.047555,-0.022057,0,-0.0088008,0,0,0,0.025752,-0.001235,0.0073552,-3.6027,0.010624,0.02388,4.0664e-07,0.52,0.2,0
0.026228,0.0057349,0.026766,-0.00049889,0.0078801,-0.00091304,0,0,0.049103,-0.021785,0,-0.0047478,0,0,0,0.026797,-0.00052943,0.0078801,-1.9159,0.011382,0.024241,4.4587e-07,0.56,0.2,0
0.028248,0.0062224,0.028158,0.00052595,0.0086051,-0.00084277,0,0,0.050837,-0.021006,0,-0.0043824,0,0,0,0.028183,0.00050027,0.0086051,-1.7454,0.012429,0.024651,4.9834e-07,0.6,0.2,0
0.030295,0.0066566,0.028731,0.00081026,0.0088624,-0.00084901,0,0,0.051659,-0.020936,0,-0.0044148,0,0,0,0.028757,0.00078447,0.0088624,-1.7401,0.012801,0.024935,5.2364e-07,0.64,0.2,0
0.03238,0.0069967,0.029244,0.00080077,0.0090136,-0.00097942,0,0,0.0526,-0.021353,0,-0.005093,0,0,0,0.029278,0.00076709,0.0090136,-1.9698,0.01302,0.025412,5.5332e-07,0.68,0.2,0
0.034503,0.0072495,0.029625,0.00051314,0.0090413,-0.0010443,0,0,0.053517,-0.022173,0,-0.0054302,0,0,0,0.029662,0.00047573,0.0090413,-2.0518,0.01306,0.025985,5.821e-07,0.72,0.2,0
0.036662,0.0074292,0.029942,0.00019088,0.0090398,-0.00102,0,0,0.054345,-0.023007,0,-0.0053039,0,0,0,0.029977,0.00015595,0.0090398,-1.9612,0.013057,0.026519,6.0808e-07,0.76,0.2,0
0.03885,0.0075549,0.030171,-9.2678e-05,0.0090236,-0.00092202,0,0,0.054984,-0.023702,0,-0.0047945,0,0,0,0.030199,-0.00012074,0.0090236,-1.7434,0.013034,0.026938,6.279e-07,0.8,0.2,0
0.04106,0.0076411,0.030322,-0.00031708,0.0090016,-0.00077704,0,0,0.055434,-0.024229,0,-0.0040406,0,0,0,0.030342,-0.00033677,0.0090016,-1.4518,0.013002,0.027238,6.4161e-07,0.84,0.2,0
0.043285,0.0076983,0.030416,-0.00048058,0.0089806,-0.00060272,0,0,0.055732,-0.024599,0,-0.0031341,0,0,0,0.030428,-0.00049234,0.0089806,-1.1171,0.012972,0.027439,6.5043e-07,0.88,0.2,0
0.045519,0.0077342,0.03047,-0.00058942,0.0089641,-0.00041037,0,0,0.055914,-0.024839,0,-0.0021339,0,0,0,0.030475,-0.00059484,0.0089641,-0.75685,0.012948,0.027563,6.5569e-07,0.92,0.2,0
0.047758,0.0077538,0.030497,-0.00065106,0.0089537,-0.00020759,0,0,0.056012,-0.024972,0,-0.0010795,0,0,0,0.030498,-0.00065244,0.0089537,-0.38183,0.012933,0.02763,6.5842e-07,0.96,0.2,0
0.05,0.00776,0.030505,-0.00067096,0.0089502,2.9853e-05,0,0,0.056042,-0.025015,0,0.00015523,0,0,0,0.030505,-0.00067099,0.0089502,0.054864,0.012928,0.027651,6.5926e-07,1,0.2,0
0,0,0.030019,0.012865,0.012865,0.0047471,0,0,0.044599,6.5052e-19,0,0.024685,0,0,0,0.031245,0.011639,0.012865,14.482,0.018583,0.019022,3.4857e-07,0,0.24,0
0.001784,0.00098739,0.029785,0.010739,0.012157,0.0047106,0,0,0.045832,-0.0036866,0,0.024495,0,0,0,0.030886,0.009638,0.012157,13.16,0.017561,0.020108,3.9553e-07,0.04,0.24,0
0.0036666,0.0018606,0.030285,0.0089901,0.011782,0.0043791,0,0,0.048106,-0.00726,0,0.022771,0,0,0,0.03115,0.0081247,0.011782,11.178,0.017019,0.021432,4.5635e-07,0.08,0.24,0
0.0056324,0.0026037,0.030575,0.0074491,0.011407,0.003955,0,0,0.049836,-0.010291,0,0.020566,0,0,0,0.031233,0.0067914,0.011407,9.4415,0.016477,0.022491,5.0239e-07,0.12,0.24,0
0.0076534,0.0031865,0.0306,0.0062155,0.011045,0.0033906,0,0,0.050844,-0.012556,0,0.017631,0,0,0,0.031063,0.0057528,0.011045,7.7705,0.015953,0.023123,5.2457e-07,0.16,0.24,0
0.0097,0.0035649,0.030545,0.0052165,0.010729,0.0027445,0,0,0.051524,-0.014332,0,0.014271,0,0,0,0.030839,0.0049225,0.010729,6.1137,0.015497,0.023557,5.3638e-07,0.2,0.24,0
0.011775,0.0037373,0.029832,0.0034476,0.0099839,0.0021075,0,0,0.051605,-0.016994,0,0.010959,0,0,0,0.029999,0.0032803,0.0099839,4.5384,0.014421,0.024078,5.3396e-07,0.24,0.24,0
0.013828,0.003692,0.030023,0.0021174,0.0096421,0.0023318,0,0,0.052991,-0.019564,0,0.012126,0,0,0,0.030217,0.0019239,0.0096421,4.7439,0.013928,0.025331,5.8098e-07,0.28,0.24,0
0.016015,0.0035852,0.033158,0.0006925,0.010155,0.0020116,0,0,0.041984,-0.016829,0,0.0079655,0,0,0,0.033291,0.00055979,0.010155,3.7299,0.014669,0.029147,9.0751e-07,0.32,0.24,0
0.017441,0.003605,0.029678,0.00069712,0.0091124,0.0010331,0,0,0.035646,-0.015236,0,0.0044369,0,0,0,0.029729,0.0006458,0.0091124,2.4351,0.013162,0.02592,7.7377e-07,0.36,0.24,0
0.018866,0.0037214,0.02973,0.00052904,0.0090778,9.5487e-05,0,0,0.035798,-0.015267,0,0.00036359,0,0,0,0.029731,0.00052871,0.0090778,0.20267,0.013112,0.026009,7.8118e-07,0.4,0.24,0
0.020304,0.0038498,0.029692,0.00019901,0.0089672,-0.00093067,0,0,0.035922,-0.015674,0,-0.0038505,0,0,0,0.029729,0.0001619,0.0089672,-2.1045,0.012953,0.0263,7.9041e-07,0.44,0.24,0
0.02174,0.0040001,0.029634,-0.00029348,0.0088021,-0.0016632,0,0,0.036109,-0.01653,0,-0.0071861,0,0,0,0.029764,-0.00042328,0.0088021,-3.7741,0.012714,0.026808,8.0467e-07,0.48,0.24,0
0.023193,0.0043007,0.032835,-0.0015527,0.0093846,-0.0022528,0,0,0.042809,-0.019419,0,-0.0088639,0,0,0,0.032991,-0.0017086,0.0093846,-3.9307,0.013555,0.0307,9.4212e-07,0.52,0.24,0
0.025424,0.0048196,0.029624,-0.00046671,0.0087472,-0.0020547,0,0,0.05428,-0.023956,0,-0.010685,0,0,0,0.029764,-0.00060637,0.0087472,-3.8883,0.012635,0.02694,6.1137e-07,0.56,0.24,0
0.027535,0.0053714,0.029368,0.00024136,0.0088828,-0.0012717,0,0,0.053262,-0.022468,0,-0.0066128,0,0,0,0.029424,0.00018594,0.0088828,-2.4952,0.012831,0.026004,5.7433e-07,0.6,0.24,0
0.029685,0.0058078,0.030089,0.0011059,0.0093584,-0.0013165,0,0,0.053899,-0.021456,0,-0.0068458,0,0,0,0.030148,0.0010463,0.0093584,-2.5955,0.013518,0.025964,5.9814e-07,0.64,0.24,0
0.031847,0.0061332,0.03034,0.0008643,0.0093614,-0.0013844,0,0,0.054545,-0.022093,0,-0.0071987,0,0,0,0.030405,0.00079942,0.0093614,-2.6831,0.013522,0.026388,6.1966e-07,0.68,0.24,0
0.034049,0.0063483,0.030679,0.00045395,0.00934,-0.0013614,0,0,0.055482,-0.023104,0,-0.0070794,0,0,0,0.030741,0.00039275,0.00934,-2.5738,0.013491,0.027009,6.503e-07,0.72,0.24,0
0.036286,0.0064921,0.030929,7.0887e-05,0.0092999,-0.0012296,0,0,0.056235,-0.023995,0,-0.0063941,0,0,0,0.030978,2.1964e-05,0.0092999,-2.2784,0.013433,0.027516,6.7431e-07,0.76,0.24,0
0.038548,0.0065888,0.031071,-0.00025067,0.009246,-0.0010489,0,0,0.056744,-0.024692,0,-0.0054545,0,0,0,0.031106,-0.00028576,0.009246,-1.916,0.013355,0.027876,6.8991e-07,0.8,0.24,0
0.040825,0.0066535,0.031143,-0.00049704,0.0091939,-0.00084758,0,0,0.057068,-0.025196,0,-0.0044074,0,0,0,0.031166,-0.00051973,0.0091939,-1.5334,0.01328,0.028117,6.9929e-07,0.84,0.24,0
0.043113,0.0066959,0.031174,-0.00067332,0.0091502,-0.00063814,0,0,0.057262,-0.025541,0,-0.0033183,0,0,0,0.031187,-0.0006861,0.0091502,-1.1475,0.013217,0.028269,7.0446e-07,0.88,0.24,0
0.045406,0.0067223,0.031183,-0.00078949,0.009118,-0.00042597,0,0,0.057369,-0.02576,0,-0.0022151,0,0,0,0.031189,-0.00079516,0.009118,-0.76318,0.01317,0.028358,7.0704e-07,0.92,0.24,0
0.047703,0.0067366,0.031183,-0.00085497,0.0090985,-0.00021306,0,0,0.05742,-0.025879,0,-0.0011079,0,0,0,0.031185,-0.00085638,0.0090985,-0.381,0.013142,0.028404,7.0815e-07,0.96,0.24,0
0.05,0.0067411,0.031182,-0.00087606,0.0090919,2.1828e-05,0,0,0.057436,-0.025917,0,0.00011351,0,0,0,0.031182,-0.00087608,0.0090919,0.039012,0.013133,0.028417,7.0845e-07,1,0.24,0
0,0,0.030943,0.013261,0.013261,0.0040233,0,0,0.045973,-2.1684e-19,0,0.020921,0,0,0,0.031816,0.012389,0.013261,12.235,0.019155,0.019006,3.5008e-07,0,0.28,0
0.0018389,0.00083685,0.030703,0.010987,0.012507,0.004035,0,0,0.04731,-0.003952,0,0.020982,0,0,0,0.031497,0.010193,0.012507,11.13,0.018066,0.020246,4.0753e-07,0.04,0.28,0
0.0037848,0.0015689,0.031342,0.0092872,0.012189,0.0038381,0,0,0.049799,-0.0075443,0,0.019958,0,0,0,0.031991,0.0086384,0.012189,9.5952,0.017606,0.021795,4.8455e-07,0.08,0.28,0
0.0058229,0.0021933,0.031836,0.0078406,0.011903,0.0036357,0,0,0.051827,-0.010563,0,0.018906,0,0,0,0.032375,0.0073018,0.011903,8.4291,0.017193,0.023119,5.5084e-07,0.12,0.28,0
0.0079309,0.0026874,0.032063,0.0066691,0.01162,0.0033661,0,0,0.053153,-0.012871,0,0.017504,0,0,0,0.032502,0.0062305,0.01162,7.4241,0.016784,0.024034,5.9395e-07,0.16,0.28,0
0.010075,0.0030052,0.032004,0.0057644,0.011331,0.0028724,0,0,0.053752,-0.014472,0,0.014936,0,0,0,0.032315,0.0054537,0.011331,6.1745,0.016366,0.024458,6.077e-07,0.2,0.28,0
0.012231,0.0030306,0.032958,0.0045413,0.01125,0.002599,0,0,0.056441,-0.017442,0,0.013515,0,0,0,0.033194,0.0043055,0.01125,5.183,0.01625,0.026118,7.016e-07,0.24,0.28,0
0.01459,0.0028914,0.037692,0.0027639,0.012137,0.0020109,0,0,0.046394,-0.016785,0,0.0081998,0,0,0,0.037822,0.0026337,0.012137,3.5402,0.017531,0.031531,1.2709e-06,0.28,0.28,0
0.016194,0.0029633,0.030267,0.001011,0.0093834,0.00067042,0,0,0.037174,-0.014771,0,0.0033154,0,0,0,0.030301,0.00097665,0.0093834,1.7135,0.013554,0.026155,7.3157e-07,0.32,0.28,0
0.017447,0.0030735,0.035579,0.00096067,0.010962,0.00036605,0,0,0.032002,-0.013002,0,0.00095172,0,0,0,0.035583,0.0009568,0.010962,0.60574,0.015834,0.030865,9.9249e-07,0.36,0.28,0
0.018755,0.0031646,0.036667,0.00098492,0.011296,-0.0001615,0,0,0.032983,-0.013404,0,-0.00041989,0,0,0,0.036668,0.00098419,0.011296,-0.25932,0.016316,0.031807,1.0861e-06,0.4,0.28,0
0.020086,0.00328,0.036546,0.00055571,0.01113,-0.00050796,0,0,0.03304,-0.013747,0,-0.0013207,0,0,0,0.036553,0.00054854,0.01113,-0.80846,0.016077,0.032051,1.0906e-06,0.44,0.28,0
0.021398,0.0034306,0.035262,-0.00036789,0.010468,-0.00090943,0,0,0.032232,-0.014087,0,-0.0023645,0,0,0,0.035285,-0.00039109,0.010468,-1.4612,0.015121,0.031675,1.009e-06,0.48,0.28,0
0.022664,0.0035792,0.029899,-0.0010487,0.0086552,-0.00086755,0,0,0.037854,-0.017124,0,-0.0040648,0,0,0,0.029943,-0.0010928,0.0086552,-1.9995,0.012502,0.027491,7.5541e-07,0.52,0.28,0
0.024302,0.0038184,0.036941,-0.00099415,0.010784,-0.0016047,0,0,0.047534,-0.021075,0,-0.006609,0,0,0,0.037019,-0.0010724,0.010784,-2.6267,0.015577,0.033764,1.3277e-06,0.56,0.28,0
0.026731,0.004425,0.03244,0.00064697,0.0099262,-0.0016775,0,0,0.058537,-0.024126,0,-0.0087227,0,0,0,0.032529,0.00055871,0.0099262,-3.0118,0.014338,0.028467,7.6672e-07,0.6,0.28,0
0.028985,0.0049401,0.031676,0.0012613,0.0098813,-0.0015531,0,0,0.056667,-0.022412,0,-0.0080763,0,0,0,0.031755,0.0011822,0.0098813,-2.9157,0.014273,0.027284,6.9688e-07,0.64,0.28,0
0.031264,0.0052293,0.031877,0.00078541,0.0097988,-0.0016527,0,0,0.057404,-0.023435,0,-0.0085939,0,0,0,0.031965,0.0006978,0.0097988,-3.0342,0.014154,0.027855,7.2369e-07,0.68,0.28,0
0.033578,0.0054012,0.032045,0.00031966,0.0097094,-0.0015122,0,0,0.058072,-0.024413,0,-0.0078635,0,0,0,0.032117,0.00024775,0.0097094,-2.7228,0.014025,0.028348,7.4578e-07,0.72,0.28,0
0.03591,0.0055096,0.032061,-0.00011178,0.0095848,-0.0012935,0,0,0.058438,-0.025211,0,-0.0067264,0,0,0,0.032113,-0.00016371,0.0095848,-2.2987,0.013845,0.028674,7.5587e-07,0.76,0.28,0
0.038253,0.0055796,0.032026,-0.00045087,0.0094724,-0.0010598,0,0,0.058638,-0.025801,0,-0.0055112,0,0,0,0.03206,-0.00048542,0.0094724,-1.8672,0.013682,0.028884,7.6004e-07,0.8,0.28,0
0.040601,0.0056254,0.031968,-0.000701,0.0093801,-0.00083033,0,0,0.058729,-0.026211,0,-0.0043177,0,0,0,0.031989,-0.00072209,0.0093801,-1.455,0.013549,0.029011,7.6069e-07,0.84,0.28,0
0.042951,0.005655,0.031907,-0.00087592,0.0093093,-0.00061102,0,0,0.058754,-0.026482,0,-0.0031773,0,0,0,0.031918,-0.00088731,0.0093093,-1.0674,0.013447,0.02908,7.5957e-07,0.88,0.28,0
0.045301,0.0056734,0.031855,-0.00098981,0.0092596,-0.00040151,0,0,0.058748,-0.026648,0,-0.0020878,0,0,0,0.03186,-0.00099472,0.0092596,-0.70026,0.013375,0.029115,7.5794e-07,0.92,0.28,0
0.047651,0.0056834,0.031821,-0.0010536,0.0092302,-0.00019899,0,0,0.058736,-0.026738,0,-0.0010347,0,0,0,0.031822,-0.0010548,0.0092302,-0.34679,0.013333,0.02913,7.5665e-07,0.96,0.28,0
0.05,0.0056866,0.031809,-0.0010742,0.0092204,1.529e-05,0,0,0.05873,-0.026766,0,7.9507e-05,0,0,0,0.031809,-0.0010742,0.0092204,0.026641,0.013318,0.029133,7.5616e-07,1,0.28,0
0,0,0.031864,0.013656,0.013656,0.0032271,0,0,0.04734,-1.0842e-18,0,0.016781,0,0,0,0.032419,0.013101,0.013656,9.759,0.019725,0.019047,3.5385e-07,0,0.32,0
0.0018936,0.00067123,0.031615,0.011161,0.012833,0.0032563,0,0,0.048834,-0.0043464,0,0.016933,0,0,0,0.032121,0.010655,0.012833,8.8308,0.018537,0.020464,4.2339e-07,0.04,0.32,0
0.0039067,0.001257,0.032436,0.0094525,0.012566,0.0031385,0,0,0.05166,-0.0080965,0,0.01632,0,0,0,0.032857,0.0090316,0.012566,7.6377,0.018152,0.022269,5.1935e-07,0.08,0.32,0
0.0060265,0.0017587,0.033236,0.0080779,0.012394,0.0030348,0,0,0.054189,-0.011222,0,0.015781,0,0,0,0.033597,0.007717,0.012394,6.7819,0.017903,0.023888,6.1058e-07,0.12,0.32,0
0.0082419,0.0021568,0.034128,0.0071122,0.012372,0.0028648,0,0,0.056565,-0.013676,0,0.014897,0,0,0,0.034428,0.0068118,0.012372,5.987,0.017871,0.025299,6.9812e-07,0.16,0.32,0
0.010552,0.0024072,0.035322,0.0066429,0.012589,0.0023382,0,0,0.059105,-0.015461,0,0.012159,0,0,0,0.035512,0.0064535,0.012589,4.6305,0.018185,0.026528,7.886e-07,0.2,0.32,0
0.01297,0.0023419,0.041057,0.0053134,0.013911,0.0026457,0,0,0.048969,-0.015233,0,0.010269,0,0,0,0.041261,0.0051088,0.013911,4.4361,0.020094,0.032655,1.5609e-06,0.24,0.32,0
0.014699,0.0022847,0.032623,0.0026,0.010567,0.00023547,0,0,0.039478,-0.01415,0,0.00093397,0,0,0,0.032625,0.002598,0.010567,0.48595,0.015263,0.026942,8.463e-07,0.28,0.32,0
0.015979,0.0024345,0.036656,0.0016774,0.0115,-0.00013364,0,0,0.032703,-0.012769,0,-0.00034747,0,0,0,0.036657,0.0016769,0.0115,-0.21891,0.016611,0.031248,1.0609e-06,0.32,0.32,0
0.017315,0.0025649,0.037133,0.0017929,0.011678,-0.00016817,0,0,0.033092,-0.01285,0,-0.00043724,0,0,0,0.037134,0.0017921,0.011678,-0.27264,0.016868,0.031581,1.0994e-06,0.36,0.32,0
0.018626,0.0026491,0.03661,0.0015376,0.011444,-0.00027946,0,0,0.032716,-0.012879,0,-0.0007266,0,0,0,0.036613,0.0015353,0.011444,-0.45649,0.016531,0.031321,1.062e-06,0.4,0.32,0
0.019933,0.0027501,0.036516,0.001054,0.011271,-0.00018344,0,0,0.032819,-0.013282,0,-0.00047694,0,0,0,0.036517,0.0010531,0.011271,-0.29637,0.01628,0.031618,1.0703e-06,0.44,0.32,0
0.021252,0.0028732,0.036839,0.00024118,0.011124,-0.00015991,0,0,0.033429,-0.014148,0,-0.00041577,0,0,0,0.03684,0.00024048,0.011124,-0.25034,0.016068,0.032552,1.127e-06,0.48,0.32,0
0.022607,0.0029672,0.036288,-0.00098952,0.01059,-4.5835e-06,0,0,0.033408,-0.015053,0,-1.1917e-05,0,0,0,0.036288,-0.00098952,0.01059,-0.0070449,0.015296,0.033046,1.1156e-06,0.52,0.32,0
0.023924,0.0030545,0.032329,-0.00056414,0.0095296,6.5987e-05,0,0,0.040837,-0.017896,0,0.00022673,0,0,0,0.03233,-0.00056427,0.0095296,0.11171,0.013765,0.029187,9.1946e-07,0.56,0.32,0
0.025716,0.0034413,0.040309,0.00015024,0.012138,-0.0016532,0,0,0.05085,-0.021323,0,-0.0064884,0,0,0,0.040381,7.7702e-05,0.012138,-2.5002,0.017532,0.035831,1.7081e-06,0.6,0.32,0
0.028235,0.0040148,0.035008,0.0018315,0.011052,-0.0011061,0,0,0.062286,-0.023973,0,-0.0057519,0,0,0,0.035045,0.0017947,0.011052,-1.9075,0.015964,0.029723,9.2079e-07,0.64,0.32,0
0.030699,0.0042585,0.034057,0.00086737,0.010477,-0.001475,0,0,0.061308,-0.024986,0,-0.00767,0,0,0,0.034123,0.00080194,0.010477,-2.5396,0.015134,0.02969,8.7868e-07,0.68,0.32,0
0.033139,0.0043953,0.033528,0.00017772,0.010112,-0.0013465,0,0,0.060883,-0.025829,0,-0.0070017,0,0,0,0.033583,0.00012345,0.010112,-2.3082,0.014606,0.02975,8.5639e-07,0.72,0.32,0
0.035569,0.0044752,0.033188,-0.00031165,0.0098628,-0.0011383,0,0,0.060645,-0.026454,0,-0.0059189,0,0,0,0.033226,-0.00035029,0.0098628,-1.9438,0.014246,0.029812,8.4202e-07,0.76,0.32,0
0.037991,0.0045248,0.032927,-0.00065775,0.0096808,-0.00091466,0,0,0.060441,-0.02688,0,-0.0047562,0,0,0,0.032952,-0.00068264,0.0096808,-1.5589,0.013983,0.029835,8.2993e-07,0.8,0.32,0
0.040405,0.0045566,0.032718,-0.00089918,0.0095457,-0.00070326,0,0,0.060248,-0.027157,0,-0.0036569,0,0,0,0.032733,-0.00091389,0.0095457,-1.1979,0.013788,0.029826,8.1931e-07,0.84,0.32,0
0.042811,0.0045774,0.032555,-0.0010633,0.0094474,-0.00050955,0,0,0.060079,-0.027328,0,-0.0026497,0,0,0,0.032562,-0.001071,0.0094474,-0.86818,0.013646,0.029801,8.1049e-07,0.88,0.32,0
0.045211,0.0045904,0.032437,-0.0011687,0.0093805,-0.00033111,0,0,0.059947,-0.027428,0,-0.0017218,0,0,0,0.03244,-0.0011719,0.0093805,-0.56445,0.01355,0.029773,8.039e-07,0.92,0.32,0
0.047607,0.0045976,0.032366,-0.0012273,0.0093416,-0.00016301,0,0,0.059864,-0.027479,0,-0.00084763,0,0,0,0.032367,-0.0012281,0.0093416,-0.27801,0.013494,0.029753,7.9984e-07,0.96,0.32,0
0.05,0.0045999,0.032342,-0.0012462,0.0093289,1.1041e-05,0,0,0.059835,-0.027495,0,5.7411e-05,0,0,0,0.032342,-0.0012462,0.0093289,0.018833,0.013475,0.029746,7.9848e-07,1,0.32,0
0,0,0.032586,0.013965,0.013965,0.0023516,0,0,0.048413,1.0842e-18,0,0.012228,0,0,0,0.032878,0.013673,0.013965,7.0878,0.020172,0.019061,3.5538e-07,0,0.36,0
0.0019365,0.00048914,0.032326,0.011277,0.013081,0.0023707,0,0,0.050036,-0.0046901,0,0.012328,0,0,0,0.032589,0.011013,0.013081,6.3473,0.018894,0.02062,4.3507e-07,0.04,0.36,0
0.0040029,0.00092122,0.033273,0.0095435,0.012845,0.0022861,0,0,0.053113,-0.0085838,0,0.011888,0,0,0,0.033491,0.0093253,0.012845,5.4529,0.018554,0.022613,5.4566e-07,0.08,0.36,0
